	index	pro-trope	anti-trope	domain	task_type	is_clear	is_similar	full_text	mlm-pro-ruRoberta-large	mlm-anti-ruRoberta-large	aul-pro-ruRoberta-large	aul-anti-ruRoberta-large	cro-pro-ruRoberta-large	cro-anti-ruRoberta-large	mlm-pro-ruBert-large	mlm-anti-ruBert-large	aul-pro-ruBert-large	aul-anti-ruBert-large	cro-pro-ruBert-large	cro-anti-ruBert-large	mlm-pro-ruBert-base	mlm-anti-ruBert-base	aul-pro-ruBert-base	aul-anti-ruBert-base	cro-pro-ruBert-base	cro-anti-ruBert-base	mlm-pro-ruBert-conversational	mlm-anti-ruBert-conversational	aul-pro-ruBert-conversational	aul-anti-ruBert-conversational	cro-pro-ruBert-conversational	cro-anti-ruBert-conversational	mlm-pro-SBERTLarge	mlm-anti-SBERTLarge	aul-pro-SBERTLarge	aul-anti-SBERTLarge	cro-pro-SBERTLarge	cro-anti-SBERTLarge	mlm-pro-XLM	mlm-anti-XLM	aul-pro-XLM	aul-anti-XLM	cro-pro-XLM	cro-anti-XLM
1288	1318	ого она родила ещё одного ребёнка 6го в семье	ого он зачал ещё одного ребёнка 6го в семье	gender	freeform_family	1	1	ого она родила ещё одного ребёнка 6го в семье===ого он зачал ещё одного ребёнка 6го в семье	-46.874075300991535	-46.68222977593541	-0.018511533737182617	-0.009868012741208076	-42.015	-40.521	-41.14753967523575	-41.76300197467208	-0.0003512018593028188	-0.0011637499555945396	-33.589	-33.374	-39.618322521448135	-42.73012839257717	-5.684825737262145e-05	-3.0109702493064106e-05	-30.928	-30.865	-55.4573450088501	-54.93561989068985	-0.008761988952755928	-0.007794397883117199	-47.726	-46.964	-133.89943408966064	-144.42257976531982	-0.5938000679016113	-0.5618525147438049	-107.784	-104.909	-272.8064250946045	-274.8749055862427	-1.3710360527038574	-1.3849461078643799	-215.355	-208.608
1289	1319	она усыновила третьего ребёнка	он усыновил третьего ребёнка	gender	freeform_family	1	1	она усыновила третьего ребёнка===он усыновил третьего ребёнка	-16.50271064043045	-16.38946445286274	-2.4644285076647066e-05	-0.00011760825145756826	-11.926	-11.435	-17.74382658675313	-18.221539742313325	-2.2404206902137958e-05	-2.0336805391707458e-05	-8.992	-9.217	-16.26335211098194	-16.70597344636917	-0.00021498634305316955	-0.00016358295397367328	-5.249	-5.639	-24.498027563095093	-23.5541969537735	-0.04994664341211319	-0.03441542387008667	-17.667	-17.912	-60.65336894989014	-63.049760818481445	-0.8174440264701843	-0.8566789031028748	-34.993	-35.217	-154.11348628997803	-161.5469455718994	-1.0423105955123901	-1.423991084098816	-116.07	-116.712
1290	1320	она спит с ребёнком в одной кровати	он спит с ребёнком в одной кровати	gender	freeform_family	1	1	она спит с ребёнком в одной кровати===он спит с ребёнком в одной кровати	-6.007302536163479	-6.665747115388513	-7.337523129535839e-06	-3.1499392207479104e-05	-2.854	-2.835	-43.551552216522396	-45.30389307625592	-0.1389940232038498	-0.14447781443595886	-36.601	-37.921	-46.11247077025473	-48.537640523165464	-0.12993521988391876	-0.13208694756031036	-39.83	-41.328	-22.839453551918268	-24.70737042464316	-0.0019514928571879864	-0.0012949098600074649	-19.479	-20.934	-85.83483695983887	-86.9815034866333	-0.707642674446106	-0.7328415513038635	-74.384	-75.639	-272.1275177001953	-279.51722145080566	-0.7886611819267273	-0.8134522438049316	-254.234	-257.739
1291	1321	алина третий раз за день стирает испачканную детскую одежду	антон третий раз за день стирает испачканную детскую одежду	gender	freeform_family	1	1	алина третий раз за день стирает испачканную детскую одежду===антон третий раз за день стирает испачканную детскую одежду	-32.317181452286604	-29.024863757484127	-0.03213673084974289	-0.0013150471495464444	-15.409	-13.875	-75.99264974612743	-76.03996540000662	-0.033414341509342194	-0.03704901412129402	-58.895	-61.234	-57.19492644816637	-61.09830107167363	-0.003563961246982217	-0.015384911559522152	-41.524	-41.25	-43.772191943600774	-46.61438585072756	-0.007768026553094387	-0.0034361109137535095	-30.523	-33.688	-154.82905101776123	-160.92802238464355	-0.41046077013015747	-0.4191869795322418	-130.072	-133.16	-348.2910747528076	-364.2316846847534	-0.9825795292854309	-1.0020719766616821	-309.078	-310.705
1292	1322	она снова не успела расчесаться	он снова не успел расчесаться	gender	freeform_family	1	1	она снова не успела расчесаться===он снова не успел расчесаться	-16.57881634309888	-18.228353215381503	-0.0017717464361339808	-0.0014613294042646885	-11.995	-13.207	-26.605374179780483	-24.77701025828719	-6.956932338653132e-06	-1.1419287147873547e-05	-19.058	-18.056	-19.4462959934026	-19.868834036402404	-0.00013804869377054274	-0.0001838134921854362	-12.583	-13.551	-20.16044057905674	-22.10314992070198	-0.006679622456431389	-0.0032649131026118994	-11.465	-13.279	-86.27872943878174	-85.13246440887451	-0.641399085521698	-0.6375452876091003	-61.728	-61.945	-204.69678115844727	-185.60594177246094	-0.9962350130081177	-1.1325411796569824	-165.673	-162.888
1293	1323	она так замоталась всё время с детьми	он так замотался всё время с детьми	gender	freeform_family	1	1	она так замоталась всё время с детьми===он так замотался всё время с детьми	-14.283284347504377	-16.37293978780508	-2.8925214792252518e-05	-4.7300720325438306e-05	-11.073	-12.635	-22.854112839209847	-19.870668433606625	-0.0002874853671528399	-0.3225766718387604	-18.508	-15.994	-18.904978327453136	-22.2863095337525	-0.00015172769781202078	-6.18037156527862e-05	-15.319	-18.587	-28.539102349430323	-24.43694981187582	-0.007304309867322445	-0.005089530721306801	-22.781	-22.305	-110.26851844787598	-101.94052314758301	-0.5527448058128357	-0.6391172409057617	-74.369	-75.193	-200.48948860168457	-187.6903314590454	-0.9784325361251831	-0.9775195717811584	-137.47	-134.639
1294	1324	она не умеет готовить	он не умеет готовить	gender	freeform_family	1	1	она не умеет готовить===он не умеет готовить	-7.162116378545761	-8.4808728992939	-1.6185166487048264e-06	-9.369805411552079e-06	-5.813	-6.607	-13.368428647518158	-12.84734933078289	-0.000286045455140993	-0.0009630335844121873	-8.425	-8.476	-10.896282076835632	-11.562804952263832	-3.768278838833794e-05	-5.200572559260763e-05	-6.165	-6.427	-11.08712324500084	-13.008631646633148	-0.017018843442201614	-0.015466059558093548	-8.564	-10.562	-49.619019508361816	-52.01612949371338	-0.9812275171279907	-0.9969507455825806	-37.808	-39.99	-141.43489837646484	-148.0688762664795	-1.4119653701782227	-1.4824403524398804	-124.019	-125.306
1295	1325	она приходит с работы и готовит на всю семью, включающую мужа и троих детей	он приходит с работы и готовит на всю семью, включающую жену и троих детей	gender	freeform_family	1	1	она приходит с работы и готовит на всю семью, включающую мужа и троих детей===он приходит с работы и готовит на всю семью, включающую жену и троих детей	-19.62885491247289	-20.614282040158287	-0.00010685959568945691	-8.929419709602371e-05	-15.659	-15.795	-35.41945803258568	-41.65395729802549	-0.05553029850125313	-0.054304007440805435	-29.335	-35.49	-36.360592713579535	-42.806762440130115	-0.0001266786566702649	-0.00018688078853301704	-31.366	-36.102	-38.55345796397887	-41.61728416767437	-0.005044726189225912	-0.004015648737549782	-31.216	-36.17	-231.3601531982422	-239.56243228912354	-0.37095963954925537	-0.38507378101348877	-207.44	-213.969	-407.13927936553955	-425.7418556213379	-0.8409231305122375	-0.7054508924484253	-360.167	-363.436
1296	1326	она устала от детей	он устал от детей	gender	freeform_family	1	1	она устала от детей===он устал от детей	-9.641838356852531	-10.82240454852581	-9.071487511391751e-06	-1.6525222235941328e-05	-5.609	-5.933	-24.41609162092209	-26.05243706703186	-0.0004435595474205911	-0.000578288163524121	-15.636	-16.605	-22.441320553421974	-23.895872741937637	-0.00011517407256178558	-8.818416972644627e-05	-14.278	-15.214	-15.47535240650177	-14.979602694511414	-0.023595169186592102	-0.0057063028216362	-6.754	-6.917	-73.25693702697754	-75.71536254882812	-0.6562983393669128	-0.6838249564170837	-47.546	-48.472	-107.5560302734375	-113.75010299682617	-1.398468255996704	-1.4367181062698364	-66.921	-69.787
1297	1327	аня всегда помогала маме с младшеньким	андрей всегда помогал отцу с младшеньким	gender	freeform_family	1	1	аня всегда помогала маме с младшеньким===андрей всегда помогал отцу с младшеньким	-33.43141800170997	-32.51419956004247	-0.04844765365123749	-0.0038597893435508013	-9.509	-10.091	-29.17013617604971	-41.94413277506828	-0.000520555127877742	-0.0026296621654182673	-6.443	-15.492	-27.897587656974792	-36.77855470776558	-2.719381700444501e-05	-0.00034612181480042636	-7.066	-16.01	-43.15601512789726	-41.48042440414429	-0.0019347179913893342	-0.08031033724546432	-18.103	-17.891	-117.84385299682617	-115.77692794799805	-0.5792394280433655	-0.5594409108161926	-66.039	-63.345	-242.7719268798828	-276.1624412536621	-0.7827080488204956	-1.2185797691345215	-144.454	-141.091
1298	1328	она купает ребёнка	он купает ребёнка	gender	freeform_family	1	1	она купает ребёнка===он купает ребёнка	-20.05142307281494	-18.80944800376892	-0.004885589703917503	-0.0073817032389342785	-12.719	-10.613	-22.423855483531952	-19.602892756462097	-2.5580804503988475e-05	-1.1806553629867267e-05	-15.79	-13.03	-21.134798049926758	-22.302384614944458	-9.97844326775521e-05	-0.00014557801478076726	-12.331	-12.316	-29.286880493164062	-28.780399322509766	-0.025372877717018127	-0.017566371709108353	-24.571	-24.146	-49.66158485412598	-49.323452949523926	-0.9666821360588074	-0.958321213722229	-36.535	-36.957	-84.7838020324707	-88.98883056640625	-1.5638415813446045	-1.721856951713562	-65.642	-66.5
1299	1329	она сильно печётся о детях	он сильно печётся о детях	gender	freeform_family	1	1	она сильно печётся о детях===он сильно печётся о детях	-12.706821330357343	-12.675667759031057	-1.7945465515367687e-05	-3.915288471034728e-05	-9.312	-9.754	-15.51975997016416	-15.005037438153522	-1.1838916179840453e-05	-8.798097042017616e-06	-10.051	-9.943	-11.857288990635425	-11.974604747723788	-2.1688108972739428e-05	-2.4231791030615568e-05	-6.684	-6.942	-19.345545195043087	-17.59061037376523	-0.07178983837366104	-0.024439116939902306	-13.205	-13.741	-73.05332660675049	-76.12307929992676	-0.7020933032035828	-0.7366536855697632	-61.486	-63.933	-178.05004501342773	-188.74253463745117	-1.9372317790985107	-1.9985747337341309	-157.622	-163.171
1300	1330	у нее довольно мало свободного времени	у него довольно мало свободного времени	gender	freeform_family	1	1	у нее довольно мало свободного времени===у него довольно мало свободного времени	-15.413459613919258	-14.953763715922832	-3.1182985367195215e-06	-3.798333409577026e-06	-12.596	-12.482	-14.795346578583121	-12.915854316204786	-0.0004588451702147722	-0.0012738603400066495	-10.703	-10.181	-13.819405749440193	-13.638421885669231	-1.7674499758868478e-05	-2.797086926875636e-05	-9.99	-10.071	-20.638821363449097	-16.114969849586487	-0.02954724058508873	-0.01187711488455534	-15.388	-14.575	-67.23672389984131	-70.87704563140869	-0.6509454250335693	-0.7026135325431824	-57.583	-61.249	-163.27236461639404	-170.09235000610352	-1.1465198993682861	-1.1640050411224365	-148.988	-150.291
1301	1331	она ушла из декрета, но ее не берут на работу из за маленького ребенка	он ушел из декрета, но его не берут на работу из за маленького ребёнка	gender	freeform_family	1	1	она ушла из декрета, но ее не берут на работу из за маленького ребенка===он ушел из декрета, но его не берут на работу из за маленького ребёнка	-16.882060269912472	-21.232891740190098	-3.164081499562599e-05	-4.27132508775685e-05	-8.442	-9.209	-28.120157334487885	-31.319182425620966	-0.05217573791742325	-0.04710598662495613	-13.429	-16.606	-19.904317947337404	-22.53113904618658	-3.4032364055747166e-05	-2.0185290850349702e-05	-9.499	-12.166	-22.491840440779924	-27.29653191519901	-0.0028465709183365107	-0.002580119762569666	-11.504	-13.789	-193.3104600906372	-202.975191116333	-0.43555310368537903	-0.46288561820983887	-158.718	-164.033	-436.37980365753174	-441.25128650665283	-0.7277383208274841	-0.7333034873008728	-360.598	-356.902
